entry_time,exit_time,direction,strategy,entry_price,exit_price,sl_price,tp_price,sl_pips,tp_pips,volume_units,pnl_pips,pnl_usd,exit_reason,bars_held
2024-01-18T01:00:00,2024-01-18T13:00:00,Buy,TrendFollowing,1.08970,1.08720,1.08720,1.09469,25.0,49.9,2000,-24.97,-5.1349,SL,12
2024-01-18T13:00:00,2024-01-18T23:00:00,Sell,TrendFollowing,1.08514,1.08793,1.08793,1.07956,27.9,55.8,2000,-27.88,-5.7163,SL,10
2024-01-19T02:00:00,2024-01-19T14:00:00,Buy,TrendFollowing,1.08891,1.08657,1.08657,1.09360,23.4,46.9,2000,-23.43,-4.8258,SL,12
2024-01-23T10:00:00,2024-01-23T14:00:00,Sell,TrendFollowing,1.08684,1.08568,1.08568,1.08238,22.3,44.6,2000,+11.63,+2.1869,Trail,4
2024-01-24T09:00:00,2024-01-24T13:00:00,Buy,TrendFollowing,1.09037,1.09175,1.09175,1.09546,25.5,50.9,2000,+13.85,+2.6294,Trail,4
2024-01-25T04:00:00,2024-01-25T06:00:00,Sell,TrendFollowing,1.08744,1.08860,1.08962,1.08308,21.8,43.6,2000,-11.60,-2.4600,StratExit,2
2024-01-25T06:00:00,2024-01-25T08:00:00,Buy,TrendFollowing,1.08870,1.08918,1.08918,1.09287,20.9,41.7,2000,+4.78,+0.8160,Trail,2
2024-01-25T14:00:00,2024-01-25T15:00:00,Sell,TrendFollowing,1.08590,1.08390,1.08390,1.08074,25.8,51.6,2000,+20.03,+3.8667,Trail,1
2024-01-26T13:00:00,2024-01-28T22:00:00,Buy,TrendFollowing,1.08729,1.08450,1.08450,1.09287,27.9,55.8,2000,-27.91,-5.7219,SL,9
2024-01-28T22:00:00,2024-01-29T09:00:00,Sell,TrendFollowing,1.08441,1.08324,1.08324,1.07945,24.8,49.6,2000,+11.69,+2.1986,Trail,11
2024-01-30T12:00:00,2024-01-31T02:00:00,Buy,TrendFollowing,1.08486,1.08268,1.08268,1.08922,21.8,43.6,2000,-21.79,-4.4975,SL,14
2024-01-31T03:00:00,2024-01-31T07:00:00,Sell,TrendFollowing,1.08176,1.08136,1.08136,1.07769,20.4,40.7,2000,+3.97,+0.6533,Trail,4
2024-01-31T13:00:00,2024-01-31T14:00:00,Buy,TrendFollowing,1.08585,1.08773,1.08773,1.09075,24.5,49.0,2000,+18.81,+3.6210,Trail,1
2024-01-31T21:00:00,2024-02-01T09:00:00,Sell,TrendFollowing,1.08170,1.07943,1.07943,1.07404,38.3,76.6,1000,+22.73,+2.2033,Trail,12
2024-02-01T16:00:00,2024-02-02T08:00:00,Buy,TrendFollowing,1.08655,1.08769,1.08769,1.09365,35.5,71.0,1000,+11.39,+1.0688,Trail,16
2024-02-02T15:00:00,2024-02-02T16:00:00,Sell,TrendFollowing,1.08013,1.07958,1.07958,1.07295,35.9,71.8,1000,+5.54,+0.4844,Trail,1
2024-02-06T23:00:00,2024-02-07T07:00:00,Buy,TrendFollowing,1.07576,1.07656,1.07656,1.07962,19.3,38.6,2000,+7.96,+1.4525,Trail,8
2024-02-08T13:00:00,2024-02-08T14:00:00,Sell,TrendFollowing,1.07430,1.07637,1.07637,1.07017,20.7,41.3,2000,-20.65,-4.2709,SL,1
2024-02-08T19:00:00,2024-02-09T10:00:00,Buy,TrendFollowing,1.07757,1.07666,1.07540,1.08190,21.7,43.3,2000,-9.10,-1.9600,StratExit,15
2024-02-12T11:00:00,2024-02-12T15:00:00,Sell,TrendFollowing,1.07683,1.07636,1.07636,1.07273,20.5,41.0,2000,+4.71,+0.8023,Trail,4
2024-02-14T21:00:00,2024-02-15T01:00:00,Buy,TrendFollowing,1.07260,1.07287,1.07287,1.07618,17.9,35.8,3000,+2.69,+0.5970,Trail,4
2024-02-22T20:00:00,2024-02-23T12:00:00,Sell,TrendFollowing,1.08207,1.08361,1.08451,1.07718,24.4,48.9,2000,-15.40,-3.2200,StratExit,16
2024-02-27T22:00:00,2024-02-28T05:00:00,Sell,TrendFollowing,1.08424,1.08315,1.08315,1.08097,16.3,32.7,3000,+10.88,+3.0533,Trail,7
2024-02-28T22:00:00,2024-02-29T07:00:00,Buy,TrendFollowing,1.08390,1.08288,1.08208,1.08754,18.2,36.4,3000,-10.20,-3.2700,StratExit,9
2024-02-29T07:00:00,2024-02-29T08:00:00,Sell,TrendFollowing,1.08278,1.08440,1.08440,1.07955,16.2,32.3,3000,-16.16,-5.0581,SL,1
2024-02-29T08:00:00,2024-02-29T09:00:00,Buy,TrendFollowing,1.08386,1.08454,1.08454,1.08740,17.7,35.4,3000,+6.77,+1.8197,Trail,1
2024-02-29T16:00:00,2024-03-01T15:00:00,Sell,TrendFollowing,1.08052,1.08325,1.08325,1.07506,27.3,54.6,2000,-27.31,-5.6015,SL,23
2024-03-01T17:00:00,2024-03-04T08:00:00,Buy,TrendFollowing,1.08386,1.08481,1.08481,1.08906,26.0,52.0,2000,+9.46,+1.7513,Trail,15
2024-03-11T13:00:00,2024-03-12T05:00:00,Sell,TrendFollowing,1.09185,1.09381,1.09381,1.08793,19.6,39.2,2000,-19.61,-4.0629,SL,16
2024-03-12T05:00:00,2024-03-12T08:00:00,Buy,TrendFollowing,1.09393,1.09259,1.09259,1.09660,13.4,26.7,4000,-13.35,-5.6207,SL,3
2024-03-12T08:00:00,2024-03-12T12:00:00,Sell,TrendFollowing,1.09238,1.09079,1.09079,1.08957,14.1,28.1,3000,+15.92,+4.5670,Trail,4
